"order_id","date","status","asin","quantity","price","discount","city","state","zip"
"112-9458407-3066621",2025-01-18 13:22:44,"Shipped","B0DBYZM1X6",1,34.99,0,"NEW HAVEN","IN","46774"
"113-6154013-7950641",2025-01-18 13:19:34,"Shipped","B0DBVM69Y6",1,149.99,0,"ELVERSON","PA","19520"
"113-9507821-7320236",2025-01-18 13:12:52,"Shipped","B0DBVM69Y6",1,149.99,0,"MAYSVILLE","MO","64469"
"111-0076193-0242625",2025-01-18 13:01:37,"Shipped","B0DBVM69Y6",1,149.99,0,"Anderson","In","46012"
"114-0224764-9383408",2025-01-18 12:53:38,"Shipped","B0DBVMLB8P",1,219.99,40,"Ashland","ky","41102"
"112-8114114-8205844",2025-01-18 12:50:17,"Shipped","B0DBVPWW8F",1,38.99,7.8,"RINGGOLD","GA","30736"
"113-8869155-8824253",2025-01-18 12:47:21,"Shipped","B0DBYP9F11",1,38.99,9.75,"BROOKLYN PARK","MN","55445"
"113-8869155-8824253",2025-01-18 12:47:21,"Shipped","B0DBZB9JY5",1,69.99,17.5,"BROOKLYN PARK","MN","55445"
"112-4118226-9409022",2025-01-18 12:34:47,"Shipped","B0DBZGL9YS",1,159.99,0,"PALMDALE","CA","93551"
"113-7968890-7606665",2025-01-18 12:30:16,"Shipped","B0DBVJDNXF",1,119.99,40,"ROCHESTER","NY","14612"
"113-3143887-6409055",2025-01-18 12:28:54,"Shipped","B0DBYP9F11",1,38.99,0,"NORMAL","IL","61761"
"111-7397375-5523419",2025-01-18 12:24:00,"Shipped","B0DBVM7S5P",1,109.99,40,"FORTY FORT","PA","18704"
"114-3931873-1169018",2025-01-18 12:23:45,"Shipped","B0DBYT5KQ7",1,119.99,40,"FARMINGTON","AR","72730"
"111-2383120-8432216",2025-01-18 11:43:35,"Shipped","B0DBVM69Y6",1,149.99,40,"CANTON","GA","30115"
"111-3563098-3573805",2025-01-18 11:18:51,"Shipped","B0DBVM69Y6",1,149.99,40,"FENTON","MO","63026"
"113-2826696-0090631",2025-01-18 11:05:21,"Shipped","B0DBVM69Y6",1,149.99,40,"KNOXVILLE","TN","37918"
"111-2808563-2833848",2025-01-18 11:02:40,"Shipped","B0DBVM69Y6",1,149.99,40,"WEST BEND","WI","53095"
"111-3462003-0205042",2025-01-18 10:43:30,"Shipped","B0DBVM69Y6",1,149.99,40,"BARTO","PA","19504"
"114-9654739-5677053",2025-01-18 10:33:32,"Shipped","B0DBYT5KQ7",1,119.99,40,"STAUNTON","VA","24401"
"114-1670035-4176213",2025-01-18 10:31:05,"Shipped","B0DBZ7YNH5",1,38.99,7.8,"LITTLETON","CO","80122"
"112-7493584-1495458",2025-01-18 10:23:01,"Shipped","B0DBYW12W5",2,149.98,0,"ALBUQUERQUE","NM","87114"
"113-2166766-2321050",2025-01-18 10:09:02,"Shipped","B0DBVJDNXF",1,119.99,40,"HARTFIELD","VA","23071"
"114-9915523-7730602",2025-01-18 09:45:39,"Shipped","B0DBYV567L",1,119.99,40,"RENO","NV","89521"
"111-3163600-5434601",2025-01-18 09:19:30,"Shipped","B0DBVMLB8P",1,219.99,40,"Marshville","NC","28103"
"113-3851814-5643431",2025-01-18 09:05:55,"Shipped","B0DBY8NGRN",1,159.99,40,"BEAR CREEK","NC","27207"
"112-3834285-3806613",2025-01-18 08:56:32,"Shipped","B0DBVM2KQN",1,35.99,7.2,"WILLOUGHBY HILLS","OH","44092"
"113-6651913-6412241",2025-01-18 08:56:21,"Shipped","B0DBVPWW8F",1,38.99,7.8,"POWDER SPRINGS","GA","30127"
"112-6762239-1549021",2025-01-18 08:54:47,"Shipped","B0DBVM69Y6",1,149.99,40,"EATON","OH","45320"
"111-5659577-3073869",2025-01-18 08:46:43,"Shipped","B0DBVNT5V3",1,49.99,7.5,"FARGO","ND","58103"
"112-2532753-5940232",2025-01-18 08:40:43,"Shipped","B0DBZ7YNH5",1,38.99,0,"COLLEYVILLE","TX","76034"
"114-7517754-8342666",2025-01-18 08:25:57,"Shipped","B0DBVPWW8F",1,38.99,7.8,"WATERBURY","CT","06708"
"114-9804109-7393804",2025-01-18 07:54:11,"Shipped","B0DBYZ1P1H",1,199.99,0,"VERONA","VA","24482"
"113-8437043-2241051",2025-01-18 07:51:18,"Shipped","B0DBVMLB8P",1,219.99,40,"IRMO","SC","29063"
"111-6828417-4115441",2025-01-18 07:43:49,"Shipped","B0DBZ767W8",1,199.99,0,"HOMEWOOD","IL","60430"
"111-6828417-4115441",2025-01-18 07:43:49,"Shipped","B0DBYW12W5",1,74.99,0,"HOMEWOOD","IL","60430"
"112-7157703-9518667",2025-01-18 07:29:54,"Shipped","B0DBZ7YNH5",1,38.99,7.8,"HOLLIS","NY","11423"
"114-2698812-0342630",2025-01-18 07:09:53,"Shipped","B0DBVM69Y6",1,149.99,40,"MUSKEGON","MI","49441"
"111-0131632-1402604",2025-01-18 07:03:52,"Shipped","B0DBYY5XMP",1,38.99,9.75,"Farmington","MI","48336"
"114-2434509-6508259",2025-01-18 07:01:31,"Shipped","B0DBVPWW8F",1,38.99,7.8,"WEST BLOCTON","AL","35184"
"114-6303262-9665826",2025-01-18 05:52:08,"Shipped","B0DBVM69Y6",1,149.99,40,"GREENCASTLE","IN","46135"
"111-2816268-9878616",2025-01-18 05:52:00,"Shipped","B0DBVKBXCB",1,149.99,40,"OSWEGO","NY","13126"
"111-1772355-7451450",2025-01-18 05:03:49,"Shipped","B0DBVM69Y6",1,149.99,40,"TRENTON","SC","29847"
"112-6257725-4393032",2025-01-18 04:57:25,"Shipped","B0DBVPWW8F",1,38.99,7.8,"Newport","Maine","04953"
"112-6257725-4393032",2025-01-18 04:57:25,"Shipped","B0DBVM69Y6",1,149.99,40,"Newport","Maine","04953"
"114-3973813-1969862",2025-01-18 03:02:47,"Shipped","B0DBVM69Y6",1,149.99,40,"BOWLING GREEN","KY","42101"
"113-6644583-6147458",2025-01-18 00:07:01,"Shipped","B0DBVKS2S4",1,19.49,0,"CHINO","CA","91710"
"112-3462701-4561832",2025-01-17 23:03:38,"Shipped","B0DBYV7V8N",1,69.99,14,"OAKLAND","CA","94612"
"114-5690036-3275420",2025-01-17 23:02:20,"Shipped","B0DBVNT5V3",1,49.99,0,"Grenville-Sur-La-Rouge","Quebec","J0V 1B0"
"114-6288661-8549043",2025-01-17 21:48:18,"Shipped","B0DBYX9CK6",1,49.99,0,"THOUSAND OAKS","CA","91362"
"113-3666484-4343408",2025-01-17 21:30:08,"Shipped","B0DBVMDM69",1,149.99,40,"KATY","TX","77493"
"111-1016193-9843419",2025-01-17 20:53:43,"Shipped","B0DBYW12W5",1,74.99,0,"Ruther Glen","VA","22546"
"113-1396933-1613801",2025-01-17 19:00:46,"Shipped","B0DBYX9CK6",1,49.99,7.5,"THORNTON","CO","80241"
"114-4420957-1029069",2025-01-17 18:14:05,"Shipped","B0DBVMLB8P",1,219.99,40,"LIBERTY","SC","29657"
"114-4757468-2269024",2025-01-17 17:59:19,"Shipped","B0DBVMLB8P",1,219.99,40,"GRANBURY","TX","76049"
"112-7367675-3082652",2025-01-17 17:54:44,"Shipped","B0DBY8NGRN",1,159.99,22.85,"CLAYTON","NC","27527"
"112-7367675-3082652",2025-01-17 17:54:44,"Shipped","B0DBYXH8YW",1,119.99,17.15,"CLAYTON","NC","27527"
"112-1782460-9486619",2025-01-17 17:43:56,"Shipped","B0DBZ3PDH4",1,149.99,0,"SALT LAKE CITY","UT","84129"
"111-9402180-8817800",2025-01-17 17:05:36,"Shipped","B0DBVPWW8F",1,38.99,7.8,"SHARON","MA","02067"
"111-5667298-9725059",2025-01-17 16:04:52,"Shipped","B0DBVM69Y6",1,149.99,40,"Henderson","NV","89002"
"112-2841119-1820228",2025-01-17 15:45:35,"Shipped","B0DBYW12W5",1,74.99,0,"OKLAHOMA CITY","OK","73131"
"114-0624122-9776244",2025-01-17 15:42:27,"Shipped","B0DBYV567L",1,119.99,0,"NEPTUNE BEACH","FL","32266"
"111-0582763-0126615",2025-01-17 15:36:11,"Shipped","B0DBVNT5V3",1,49.99,7.5,"THIBODAUX","LA","70301"
"113-1451051-4377865",2025-01-17 14:58:32,"Shipped","B0DBVJDNXF",1,119.99,0,"NORTH EASTON","MA","02356"
"112-1808751-6862669",2025-01-17 14:44:32,"Shipped","B0DBVKS2S4",1,19.49,0,"MACON","MS","39341"
"111-1325387-1136255",2025-01-17 14:35:00,"Shipped","B0DBVM7S5P",1,109.99,40,"NICHOLASVILLE","KY","40356"
"111-2988163-5502643",2025-01-17 14:22:06,"Shipped","B0DBYLGSS5",1,38.99,9.75,"West Allis","WI","53219"
"113-0974024-4082644",2025-01-17 14:08:00,"Shipped","B0DBVPWW8F",1,38.99,7.8,"GEORGETOWN","TX","78633"
"112-1454144-8085016",2025-01-17 14:00:25,"Shipped","B0DBVMLB8P",1,219.99,23.78,"ASHTABULA","OH","44004"
"112-1454144-8085016",2025-01-17 14:00:25,"Shipped","B0DBVM69Y6",1,149.99,16.22,"ASHTABULA","OH","44004"
"114-1592885-5561810",2025-01-17 13:47:25,"Shipped","B0DBYYXW44",1,219.99,40,"CRANSTON","RI","02921"
"111-8467921-0901869",2025-01-17 13:26:16,"Shipped","B0DBVMLB8P",1,219.99,40,"SAN TAN VALLEY","AZ","85143"
"111-4833252-9969063",2025-01-17 13:13:54,"Shipped","B0DBZGL9YS",1,159.99,0,"KIHEI","HI","96753"
"113-1331594-0653059",2025-01-17 13:11:54,"Shipped","B0DBVNT5V3",1,49.99,7.5,"OLATHE","KS","66062"
"112-4147810-5166653",2025-01-17 13:06:51,"Shipped","B0DBVJDNXF",1,119.99,17.78,"BURLINGTON","WI","53105"
"112-4147810-5166653",2025-01-17 13:06:51,"Shipped","B0DBVKBXCB",1,149.99,22.22,"BURLINGTON","WI","53105"
"112-4147810-5166653",2025-01-17 13:06:51,"Shipped","B0DBVPWW8F",1,38.99,7.8,"BURLINGTON","WI","53105"
"112-4487965-6004245",2025-01-17 13:03:32,"Shipped","B0DBVMLB8P",1,219.99,40,"Athens","AL","35613"
"113-6392806-5439410",2025-01-17 12:52:11,"Shipped","B0DBVNXDMY",1,49.99,7.5,"KING GEORGE","VA","22485"
"113-0463612-9987442",2025-01-17 12:51:51,"Shipped","B0DBVPWW8F",1,38.99,7.8,"Sussex","WI","53089"
"111-7914593-1102660",2025-01-17 12:49:33,"Shipped","B0DBVPWW8F",1,38.99,7.8,"PRATTVILLE","AL","36067"
"112-1981322-1482649",2025-01-17 12:36:10,"Shipped","B0DBVPWW8F",1,38.99,7.8,"LINCOLN","CA","95648"
"113-6889558-5512208",2025-01-17 12:26:33,"Shipped","B0DBVM69Y6",1,149.99,40,"WHITING","IN","46394"
"111-2664430-0643431",2025-01-17 11:51:18,"Shipped","B0DBVM69Y6",1,149.99,40,"COZAD","NE","69130"
"113-1578976-2665068",2025-01-17 11:43:52,"Shipped","B0DBVM69Y6",1,149.99,40,"PEORIA","AZ","85383"
"111-6810642-8488243",2025-01-17 11:34:01,"Shipped","B0DBVM69Y6",1,149.99,0,"TROY","OH","45373"
"114-9019606-7514647",2025-01-17 11:11:17,"Shipped","B0DBZ7YNH5",1,38.99,7.8,"JUNEAU","AK","99801"
"114-4143269-2945813",2025-01-17 11:00:34,"Shipped","B0DBYXH8YW",1,119.99,40,"DENTON","TX","76207"
"114-8137640-0042628",2025-01-17 10:52:06,"Shipped","B0DBVM69Y6",1,149.99,40,"Chesapeake","VA","23321"
"111-4357347-1377034",2025-01-17 10:43:41,"Shipped","B0DBVNT5V3",1,49.99,7.5,"FOUR OAKS","NC","27524"
"112-0667173-7826664",2025-01-17 10:28:13,"Shipped","B0DBVMLB8P",1,219.99,40,"SANTEE","SC","29142"
"111-7311351-8162617",2025-01-17 10:18:19,"Shipped","B0DBVJDNXF",1,119.99,40,"LAKE CITY","FL","32024"
"114-5857963-5253015",2025-01-17 10:13:24,"Shipped","B0DBYMRB1C",1,38.99,0,"SANTA CRUZ","CA","95062"
"114-9726563-1089808",2025-01-17 09:55:38,"Shipped","B0DBVNT5V3",1,49.99,0,"LACONA","NY","13083"
"114-5913977-6115419",2025-01-17 09:52:06,"Shipped","B0DBVJDNXF",1,119.99,40,"BALLWIN","MO","63021"
"112-7020795-2228237",2025-01-17 09:51:28,"Shipped","B0DBVM7S5P",1,109.99,40,"REYNOLDS","IL","61279"
"112-3577789-5884251",2025-01-17 09:42:32,"Shipped","B0DBVM69Y6",1,149.99,40,"ARANSAS PASS","TX","78336"
"112-9747313-7981831",2025-01-17 09:33:28,"Shipped","B0DBYXH8YW",1,119.99,40,"NEW SMYRNA BEACH","FL","32168"
"111-1174058-9681034",2025-01-17 09:33:27,"Shipped","B0DBVNT5V3",1,49.99,0,"MORGAN HILL","CA","95037"
"112-2507393-4611433",2025-01-17 09:18:12,"Shipped","B0DBVPKNL7",1,109.99,40,"OVIEDO","FL","32765"
"113-7028443-6608217",2025-01-17 09:03:11,"Shipped","B0DBVM69Y6",1,149.99,40,"JEMISON","AL","35085"
"113-1523326-8590651",2025-01-17 08:55:42,"Shipped","B0DBVM69Y6",1,149.99,40,"FAIRHOPE","AL","36532"
"112-1993849-1709048",2025-01-17 08:23:53,"Shipped","B0DBVL7HCW",1,34.99,0,"Socorro","TX","79927"
"112-9433897-8693813",2025-01-17 08:23:27,"Shipped","B0DBVN24HV",1,199.99,40,"ROCKVILLE CENTRE","NY","11570"
"114-6078206-2857049",2025-01-17 08:00:14,"Shipped","B0DBVM69Y6",1,149.99,40,"WEARE","NH","03281"
"113-6910765-9282643",2025-01-17 07:49:05,"Shipped","B0DBVNXDMY",1,49.99,0,"MCDONOUGH","GA","30252"
"112-7818999-3625008",2025-01-17 07:25:17,"Shipped","B0DBVPWW8F",1,38.99,7.8,"SLIDELL","LA","70458"
"111-9792949-8461837",2025-01-17 06:43:21,"Shipped","B0DBVJDNXF",1,119.99,40,"ELKTON","MD","21921"
"114-2917552-6053823",2025-01-17 06:34:45,"Shipped","B0DBYP9F11",1,38.99,9.75,"SOMERSET","WI","54025"
"114-8332163-6060229",2025-01-17 06:26:03,"Shipped","B0DBVM69Y6",1,149.99,40,"Jackson","MI","49203"
"112-6888974-1777027",2025-01-17 06:05:13,"Shipped","B0DBVL7HCW",1,34.99,0,"MANCHESTER","NH","03104"
"111-6683186-0057842",2025-01-17 05:43:58,"Shipped","B0DBVM69Y6",1,149.99,40,"HUNTINGTON STATION","NY","11746"
"112-2917321-8997867",2025-01-17 05:30:17,"Shipped","B0DBZGL9YS",1,159.99,0,"RALEIGH","NC","27601"
"112-2394524-5609858",2025-01-17 05:12:36,"Shipped","B0DBVM69Y6",1,149.99,40,"LAND O LAKES","FL","34639"
"114-2881614-2710663",2025-01-17 04:32:08,"Shipped","B0DBYV7V8N",1,69.99,14,"PENNSAUKEN","NJ","08110"
"111-2368894-5517813",2025-01-17 04:12:33,"Shipped","B0DBVM69Y6",1,149.99,40,"ROCKFORD","IL","61101"
"113-1673222-3897026",2025-01-17 04:03:48,"Shipped","B0DBVM69Y6",1,149.99,40,"JACKSON","MI","49203"
"113-1673222-3897026",2025-01-17 04:03:48,"Shipped","B0DBVPWW8F",1,38.99,7.8,"JACKSON","MI","49203"
"111-4706178-5903456",2025-01-17 03:41:44,"Shipped","B0DBVM69Y6",1,149.99,40,"PARKER","CO","80134"
"114-1352338-5940237",2025-01-16 23:19:54,"Shipped","B0DBVPWW8F",1,38.99,7.8,"CUMMING","GA","30040"
"113-6677454-3413026",2025-01-16 22:35:50,"Shipped","B0DBVN24HV",1,199.99,40,"CHARLOTTE","NC","28262"
"113-1495899-4990638",2025-01-16 19:43:06,"Shipped","B0DBVPWW8F",1,38.99,7.8,"GREENS FORK","IN","47345"
"112-9261599-0089034",2025-01-16 19:40:18,"Shipped","B0DBZGL9YS",1,159.99,30,"LIMA","OH","45805"
"111-7141481-0525061",2025-01-16 18:42:18,"Shipped","B0DBYYXW44",1,219.99,0,"PHOENIX","AZ","85040"
"111-9905277-8389065",2025-01-16 18:08:20,"Shipped","B0DBZ697XG",1,38.99,0,"NEW YORK","NY","10016"
"114-5711325-7402640",2025-01-16 17:40:44,"Shipped","B0DBYYXW44",1,219.99,40,"CHARLOTTE HALL","MD","20622"
"114-3883467-8293836",2025-01-16 17:35:59,"Shipped","B0DBVM69Y6",1,149.99,40,"WHITESTOWN","IN","46075"
"111-9096264-2045855",2025-01-16 17:12:40,"Shipped","B0DBVM69Y6",1,149.99,40,"SOUTHINGTON","CT","06489"
"113-7955624-3961025",2025-01-16 17:10:26,"Shipped","B0DBZ7YNH5",1,38.99,7.8,"Cleveland Heights","OH","44121"
"114-1069441-0365027",2025-01-16 16:48:30,"Shipped","B0DBVJDNXF",1,119.99,40,"GONZALES","LA","70737"
"111-6113683-6260236",2025-01-16 16:37:06,"Shipped","B0DBVM69Y6",1,149.99,40,"EAGLEVILLE","PA","19403"
"113-3597817-9478649",2025-01-16 16:10:39,"Shipped","B0DBZ526W9",1,69.99,17.5,"LAS VEGAS","NV","89178"
"114-1858393-2975421",2025-01-16 15:51:31,"Shipped","B0DBZ5DYF4",1,119.99,40,"POOLVILLE","TX","76487"
"114-7197523-3729852",2025-01-16 15:20:24,"Shipped","B0DBVM69Y6",1,149.99,40,"FORT WORTH","TX","76123"
"112-0365933-4562655",2025-01-16 15:09:11,"Shipped","B0DBVM69Y6",1,149.99,40,"DAVENPORT","IA","52806"
"111-4368025-1373843",2025-01-16 14:57:31,"Shipped","B0DBVM69Y6",1,149.99,0,"RHINEBECK","NY","12572"
"112-0324120-4849021",2025-01-16 14:32:53,"Shipped","B0DBYYVZMX",1,49.99,0,"MEMPHIS","TN","38112"
"111-4151967-9036220",2025-01-16 14:16:02,"Shipped","B0DBVL7HCW",1,34.99,0,"POWELL","TN","37849"
"113-8812226-8681826",2025-01-16 14:11:43,"Shipped","B0DBZ5DYF4",1,119.99,40,"SOUTH LAKE TAHOE","CA","96150"
"111-5901602-4858668",2025-01-16 14:06:40,"Shipped","B0DBVM69Y6",1,149.99,40,"VIRGINIA BEACH","VA","23457"
"112-3231452-1708226",2025-01-16 14:03:20,"Shipped","B0DBVMLB8P",1,219.99,40,"CORAL SPRINGS","FL","33076"
"113-8604745-2844268",2025-01-16 13:54:33,"Shipped","B0DBVL7HCW",1,34.99,0,"YOUNG HARRIS","GA","30582"
"112-1858818-9733044",2025-01-16 13:53:30,"Shipped","B0DBVM69Y6",1,149.99,40,"SMYRNA","TN","37167"
"114-9351987-0976238",2025-01-16 12:48:21,"Shipped","B0DBZ56PC3",1,199.99,0,"ROCKY POINT","NC","28457"
"111-0986915-4051439",2025-01-16 11:57:55,"Shipped","B0DBVMLB8P",1,219.99,0,"GUILFORD","CT","06437"
"112-7367330-3210615",2025-01-16 11:40:24,"Shipped","B0DBYV7V8N",1,66.49,0,"HOOD RIVER","OR","97031"
"111-8767631-2929024",2025-01-16 11:23:51,"Shipped","B0DBZB9JY5",1,69.99,17.5,"Jermyn","PA","18433"
"111-1615038-0790648",2025-01-16 11:22:34,"Shipped","B0DBYSVWYJ",1,159.99,40,"SAINT LOUIS","MO","63109"
"112-6164776-1786650",2025-01-16 11:16:34,"Shipped","B0DBYYVZMX",1,69.99,17.5,"BELLEVILLE","MI","48111"
"114-4030423-9498656",2025-01-16 11:01:38,"Shipped","B0DBYYXW44",1,219.99,0,"LAKE WORTH","FL","33462"
"112-7817925-8873022",2025-01-16 10:50:37,"Shipped","B0DBYVNMF8",1,159.99,40,"LAKEWAY","TX","78734"
"113-8648620-4675416",2025-01-16 09:40:54,"Shipped","B0DBVNT5V3",1,49.99,0,"CANOGA PARK","CA","91303"
"112-5480169-0578629",2025-01-16 09:30:37,"Shipped","B0DBYMRB1C",1,38.99,0,"NEW YORK","NY","10027"
"111-1076495-9453810",2025-01-16 09:28:51,"Shipped","B0DBYY5XMP",1,38.99,0,"JOHNSTOWN","PA","15905"
"111-1076495-9453810",2025-01-16 09:28:51,"Shipped","B0DBYZ1P1H",1,199.99,0,"JOHNSTOWN","PA","15905"
"112-8474256-2217010",2025-01-16 08:56:13,"Shipped","B0DBVJDNXF",1,119.99,40,"MANASSAS","VA","20109"
"112-2588989-5490656",2025-01-16 08:49:37,"Shipped","B0DBYV7V8N",1,69.99,14,"PEMBROKE PINES","FL","33027"
"112-8651348-7491411",2025-01-16 07:50:59,"Shipped","B0DBVKS2S4",1,19.49,0,"Dresden","Maine","04342"
"111-3562846-9409826",2025-01-16 06:51:37,"Shipped","B0DBZ697XG",2,77.98,19.5,"EAST ELMHURST","NY","11370"
"113-7774106-0017061",2025-01-16 06:31:40,"Shipped","B0DBVM69Y6",1,105.99,0,"LOUISVILLE","KY","40258"
"114-0709660-5323436",2025-01-16 06:08:39,"Shipped","B0DBYV7V8N",1,69.99,14,"CLIFTON","NJ","07011"
"112-5131522-1157029",2025-01-16 05:49:07,"Shipped","B0DBYVNMF8",1,159.99,40,"FORKED RIVER","NJ","08731"
"112-6449148-7821843",2025-01-16 05:39:59,"Shipped","B0DBYYXW44",2,439.98,0,"BENTON","TENNESSEE","37307"
"112-9687737-9273030",2025-01-16 02:37:36,"Shipped","B0DBYYVZMX",1,69.99,17.5,"ATLANTA","GA","30305"
"114-1973543-0515408",2025-01-16 01:25:12,"Shipped","B0DBZ3PDH4",1,149.99,40,"FORT MYERS","FL","33913"
"114-6183469-3780203",2025-01-15 23:17:00,"Shipped","B0DBYYVZMX",1,69.99,17.5,"CALDWELL","NJ","07006"
"114-2656425-6291431",2025-01-15 20:38:34,"Shipped","B0DBYY5XMP",1,38.99,9.75,"BROOKLINE","MA","02446"
"111-1904295-8856229",2025-01-15 20:30:26,"Shipped","B0DBYVNMF8",1,159.99,40,"FOREST HILLS","NY","11375"
"111-9017878-0701830",2025-01-15 20:16:41,"Shipped","B0DBZGL9YS",1,109.99,0,"HOOD RIVER","OR","97031"
"114-2213037-6093017",2025-01-15 19:39:06,"Shipped","B0DBYSVWYJ",1,159.99,40,"MORENO VALLEY","CA","92557"
"114-5450881-6855425",2025-01-15 19:10:25,"Shipped","B0DBYV567L",1,119.99,40,"SHREVEPORT","LA","71106"
"113-8604506-5455456",2025-01-15 18:38:33,"Shipped","B0DBZ5DYF4",1,119.99,40,"OVERLAND PARK","KS","66221"
"114-8623199-0828216",2025-01-15 18:12:39,"Shipped","B0DBYX9CK6",1,49.99,7.5,"WILLOW GROVE","PA","19090"
"111-4733995-4237854",2025-01-15 17:35:50,"Shipped","B0DBYYXW44",2,439.98,40,"VILLA RICA","GA","30180"
"114-7424334-6128253",2025-01-15 17:08:03,"Shipped","B0DBZ7YNH5",1,38.99,7.8,"WYOMING","PA","18644"
"114-1430157-7057846",2025-01-15 16:34:53,"Shipped","B0DBYV567L",1,119.99,0,"CHESTER","CT","06412"
"112-9875135-8089051",2025-01-15 15:26:43,"Shipped","B0DBVM69Y6",1,149.99,40,"GILBERT","AZ","85297"
"113-2905792-6006609",2025-01-15 13:20:16,"Shipped","B0DBZGL9YS",1,159.99,30,"FORT MYERS","FL","33919"
"113-0119959-7252246",2025-01-15 12:17:07,"Shipped","B0DBVPKNL7",1,109.99,0,"SHAWNEE","OK","74804"
"112-8974338-5932261",2025-01-15 12:16:10,"Shipped","B0DBZB9JY5",1,69.99,17.5,"HILLSIDE","NJ","07205"
"114-8570304-9757022",2025-01-15 11:01:13,"Shipped","B0DBZ697XG",1,38.99,9.75,"Port Jefferson","New York","11777"
"111-5264214-7912230",2025-01-15 10:58:22,"Shipped","B0DBZ4M9KK",1,199.99,0,"PORTLAND","OR","97214"
"114-6618419-9484246",2025-01-15 10:54:22,"Shipped","B0DBYYVZMX",1,69.99,17.5,"KANEOHE","HI","96744"
"113-3817800-6935437",2025-01-15 10:44:25,"Shipped","B0DBYMRB1C",2,77.98,0,"THE VILLAGES","FL","32163"
"114-1687677-7659409",2025-01-15 10:21:28,"Shipped","B0DBZB9JY5",1,69.99,17.5,"LAGRANGE","OH","44050"
"111-0228042-9858606",2025-01-15 09:28:12,"Shipped","B0DBYT5KQ7",1,119.99,40,"MINNEAPOLIS","MN","55401"
"113-8119274-5094652",2025-01-15 09:13:01,"Shipped","B0DBYV7V8N",1,69.99,0,"ARDEN","NC","28704"
"111-8995221-4794631",2025-01-15 08:52:03,"Shipped","B0DBVNXDMY",1,49.99,7.5,"GREELEY","COLORADO","80631"
"114-4507922-9089855",2025-01-15 08:34:00,"Shipped","B0DBYMRB1C",1,38.99,7.8,"MADISON","NJ","07940"
"111-4173744-2997015",2025-01-15 07:49:48,"Shipped","B0DBYXH8YW",1,119.99,40,"ALLIANCE","OH","44601"
"111-7067850-4273028",2025-01-15 06:52:50,"Shipped","B0DBZ7YNH5",1,38.99,7.8,"GRETNA","NE","68028"
"111-3959518-2997010",2025-01-15 05:44:09,"Shipped","B0DBYYXW44",1,219.99,40,"LUCIEN","OK","73757"
"112-9332929-2080250",2025-01-15 05:19:44,"Shipped","B0DBYYXW44",1,219.99,40,"NAMPA","ID","83686"
"111-0633209-4859463",2025-01-15 04:29:24,"Shipped","B0DBY8NGRN",1,159.99,40,"WAUSAU","WI","54403"
"113-4942373-3311440",2025-01-15 03:11:14,"Shipped","B0DBZ56PC3",1,199.99,40,"WESTMINSTER","MD","21157"
"114-7002966-1730611",2025-01-15 01:56:25,"Shipped","B0DBYZ1P1H",1,199.99,20,"Sunnyvale","Ca","94087"
"113-8238009-4419458",2025-01-15 00:48:47,"Shipped","B0DBYVNMF8",1,159.99,40,"WHEELING","IL","60090"
"114-5366955-7570620",2025-01-15 00:42:15,"Shipped","B0DBYY5XMP",1,38.99,9.75,"ANDALUSIA","AL","36421"
"114-1785135-0614613",2025-01-14 22:31:29,"Shipped","B0DBYMRB1C",1,38.99,7.8,"La Crosse","WI","54603"
"113-7583852-3746615",2025-01-14 21:03:44,"Shipped","B0DBZ5DYF4",1,119.99,40,"FLAGSTAFF","AZ","86004"
"111-8922883-3789803",2025-01-14 20:51:46,"Shipped","B0DBYZM1X6",1,34.99,0,"SLIDELL","LA","70458"
"112-5529446-9509820",2025-01-14 20:48:08,"Shipped","B0DBYP9F11",1,38.99,9.75,"DENVER","CO","80219"
"111-4069619-3451443",2025-01-14 20:14:20,"Shipped","B0DBYYXW44",1,219.99,40,"STATEN ISLAND","NY","10314"
"113-7057257-2317001",2025-01-14 18:49:56,"Shipped","B0DBVM7S5P",1,109.99,40,"HONEY BROOK","PA","19344"
"113-7550853-8662621",2025-01-14 18:28:49,"Shipped","B0DBYT5KQ7",1,119.99,40,"BIRMINGHAM","AL","35214"
"112-0720181-3825017",2025-01-14 16:56:52,"Shipped","B0DBYP9F11",1,38.99,9.75,"QUEEN CREEK","AZ","85142"
"113-4508192-7349863",2025-01-14 15:34:10,"Shipped","B0DBYMRB1C",1,38.99,0,"CHICAGO","IL","60660"
"112-3956285-4793843",2025-01-14 15:26:03,"Shipped","B0DBYZ1P1H",1,199.99,20,"DURHAM","NC","27713"
"114-5353140-0901836",2025-01-14 14:53:39,"Shipped","B0DBYZM1X6",1,34.99,0,"Bucaramanga","","68000"
"111-7823177-3106653",2025-01-14 14:34:24,"Shipped","B0DBYV7V8N",1,69.99,14,"CHICAGO","IL","60621"
"111-7357807-9961856",2025-01-14 12:49:44,"Shipped","B0DBYXH8YW",1,119.99,40,"LANSDALE","PA","19446"
"114-2295865-0393855",2025-01-14 12:11:03,"Shipped","B0DBY8NGRN",1,159.99,0,"VERNON HILLS","IL","60061"
"111-0630943-5875432",2025-01-14 12:10:03,"Shipped","B0DBZ5DYF4",1,119.99,40,"SUFFOLK","VA","23435"
"114-6231441-2797043",2025-01-14 11:02:22,"Shipped","B0DBZGGRRH",1,19.49,0,"WESTMINSTER","CO","80234"
